,no2poly_m3_h,fe_m3_h,ts_mg_L,no2con_hz,no2conp_hz,feed_m3_h,dehydro_hz,screw_mm,no1poly_m3_h,con_pre_mpa
302,0.07500000000000001,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
303,0.07500000000000001,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
304,0.07500000000000001,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
305,0.07500000000000001,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
306,0.07500000000000001,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
307,0.07500000000000001,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
308,0.07500000000000001,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
309,0.07500000000000001,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
310,0.07500000000000001,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
311,0.07500000000000001,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
312,0.07500000000000001,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
313,0.07500000000000001,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
314,0.07500000000000001,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
315,0.07500000000000001,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
316,0.07500000000000001,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
317,0.07500000000000001,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
318,0.07500000000000001,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
319,0.07500000000000001,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
320,0.07500000000000001,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
321,0.07500000000000001,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
322,0.07500000000000001,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
323,0.07500000000000001,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
324,0.07500000000000001,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
325,0.07500000000000001,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
326,0.07500000000000001,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
327,0.07500000000000001,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
328,0.07500000000000001,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
329,0.07500000000000001,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
330,0.07500000000000001,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
331,0.07500000000000001,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
332,0.07500000000000001,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
333,0.07500000000000001,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
334,0.07500000000000001,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
335,0.07500000000000001,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
336,0.07500000000000001,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
337,0.07500000000000001,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
338,0.07500000000000001,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
339,0.07500000000000001,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
340,0.07500000000000001,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
341,0.07500000000000001,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
342,0.07500000000000001,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
343,0.07500000000000001,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
344,0.07500000000000001,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
345,0.07500000000000001,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
346,0.07500000000000001,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
347,0.07500000000000001,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
348,0.07500000000000001,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
349,0.07500000000000001,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
350,0.07500000000000001,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
351,0.07500000000000001,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
352,0.07500000000000001,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
353,0.07500000000000001,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
354,0.07500000000000001,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
355,0.07500000000000001,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
356,0.07500000000000001,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
357,0.07500000000000001,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
358,0.07500000000000001,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
359,0.07500000000000001,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
360,0.07500000000000001,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
361,0.07500000000000001,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
362,0.07500000000000001,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
363,0.07500000000000001,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
364,0.07500000000000001,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
365,0.07500000000000001,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
366,0.07500000000000001,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
367,0.07500000000000001,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
368,0.07500000000000001,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
369,0.07500000000000001,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
370,0.07500000000000001,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
371,0.07500000000000001,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
372,0.07500000000000001,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
373,0.07500000000000001,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
374,0.07500000000000001,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
375,0.07500000000000001,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
376,0.07500000000000001,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
377,0.07500000000000001,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
378,0.07500000000000001,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
379,0.07500000000000001,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
380,0.07500000000000001,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
381,0.07500000000000001,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
382,0.07500000000000001,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
383,0.07500000000000001,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
384,0.07500000000000001,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
385,0.07500000000000001,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
386,0.07500000000000001,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
387,0.07500000000000001,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
388,0.07500000000000001,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
389,0.07500000000000001,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
390,0.07500000000000001,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
391,0.07500000000000001,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
392,0.07500000000000001,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
393,0.07500000000000001,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
394,0.07500000000000001,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
395,0.07500000000000001,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
396,0.07500000000000001,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
397,0.07500000000000001,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
398,0.07500000000000001,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
399,0.07500000000000001,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
400,0.1,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
401,0.1,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
402,0.1,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
403,0.1,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
404,0.1,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
405,0.1,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
406,0.1,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
407,0.1,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
408,0.1,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
409,0.1,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
410,0.1,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
411,0.1,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
412,0.1,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
413,0.1,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
414,0.1,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
415,0.1,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
416,0.1,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
417,0.1,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
418,0.1,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
419,0.1,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
420,0.1,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
421,0.1,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
422,0.1,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
423,0.1,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
424,0.1,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
425,0.1,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
426,0.1,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
427,0.1,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
428,0.1,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
429,0.1,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
430,0.1,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
431,0.1,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
432,0.1,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
433,0.1,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
434,0.1,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
435,0.1,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
436,0.1,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
437,0.1,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
438,0.1,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
439,0.1,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
440,0.1,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
441,0.1,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
442,0.1,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
443,0.1,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
444,0.1,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
445,0.1,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
446,0.1,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
447,0.1,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
448,0.1,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
449,0.1,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
450,0.1,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
451,0.1,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
452,0.1,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
453,0.1,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
454,0.1,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
455,0.1,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
456,0.1,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
457,0.1,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
458,0.1,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
459,0.1,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
460,0.1,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
461,0.1,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
462,0.1,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
463,0.1,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
464,0.1,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
465,0.1,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
466,0.1,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
467,0.1,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
468,0.1,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
469,0.1,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
470,0.1,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
471,0.1,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
472,0.1,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
473,0.1,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
474,0.1,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
475,0.1,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
476,0.1,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
477,0.1,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
478,0.1,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
479,0.1,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
480,0.1,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
481,0.1,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
482,0.1,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
483,0.1,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
484,0.1,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
485,0.1,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
486,0.1,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
487,0.1,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
488,0.1,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
489,0.1,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
490,0.1,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
491,0.1,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
492,0.1,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
493,0.1,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
494,0.1,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
495,0.1,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
496,0.1,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
497,0.1,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
498,0.1,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
499,0.1,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
500,0.125,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
501,0.125,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
502,0.125,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
503,0.125,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
504,0.125,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
505,0.125,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
506,0.125,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
507,0.125,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
508,0.125,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
509,0.125,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
510,0.125,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
511,0.125,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
512,0.125,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
513,0.125,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
514,0.125,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
515,0.125,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
516,0.125,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
517,0.125,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
518,0.125,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
519,0.125,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
520,0.125,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
521,0.125,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
522,0.125,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
523,0.125,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
524,0.125,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
525,0.125,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
526,0.125,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
527,0.125,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
528,0.125,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
529,0.125,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
530,0.125,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
531,0.125,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
532,0.125,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
533,0.125,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
534,0.125,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
535,0.125,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
536,0.125,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
537,0.125,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
538,0.125,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
539,0.125,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
540,0.125,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
541,0.125,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
542,0.125,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
543,0.125,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
544,0.125,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
545,0.125,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
546,0.125,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
547,0.125,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
548,0.125,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
549,0.125,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
550,0.125,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
551,0.125,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
552,0.125,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
553,0.125,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
554,0.125,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
555,0.125,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
556,0.125,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
557,0.125,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
558,0.125,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
559,0.125,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
560,0.125,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
561,0.125,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
562,0.125,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
563,0.125,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
564,0.125,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
565,0.125,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
566,0.125,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
567,0.125,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
568,0.125,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
569,0.125,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
570,0.125,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
571,0.125,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
572,0.125,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
573,0.125,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
574,0.125,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
575,0.125,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
576,0.125,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
577,0.125,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
578,0.125,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
579,0.125,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
580,0.125,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
581,0.125,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
582,0.125,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
583,0.125,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
584,0.125,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
585,0.125,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
586,0.125,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
587,0.125,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
588,0.125,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
589,0.125,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
590,0.125,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
591,0.125,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
592,0.125,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
593,0.125,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
594,0.125,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
595,0.125,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
596,0.125,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
597,0.125,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
598,0.125,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
599,0.125,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
